uf;mes;ano;vitimas
PA;04;2022;1
PB;04;2022;1
PB;04;2022;3
PB;04;2022;1
PB;04;2022;1
PB;04;2022;1
PE;04;2022;1
PE;04;2022;1
PE;04;2022;1
PI;04;2022;1
PI;04;2022;1
PR;04;2022;1
PR;04;2022;1
PR;04;2022;1
PR;04;2022;1
PR;04;2022;1
PR;04;2022;1
PR;04;2022;1
RJ;04;2022;1
RJ;04;2022;1
RJ;04;2022;1
RJ;04;2022;1
RJ;04;2022;2
RJ;04;2022;2
RJ;04;2022;1
RN;04;2022;1
RO;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
RS;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SC;04;2022;1
SE;04;2022;1
SP;04;2022;1
SP;04;2022;1
SP;04;2022;1
SP;04;2022;1
SP;04;2022;1
SP;04;2022;1
SP;04;2022;4
TO;04;2022;1
AC;05;2022;1
AC;05;2022;1
AC;05;2022;1
AL;05;2022;1
AL;05;2022;1
AL;05;2022;1
AM;05;2022;1
AM;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;1
BA;05;2022;2
BA;05;2022;1
BA;05;2022;1
CE;05;2022;1
DF;05;2022;1
DF;05;2022;1
ES;05;2022;1
ES;05;2022;1
ES;05;2022;1
GO;05;2022;1
GO;05;2022;1
GO;05;2022;1
GO;05;2022;1
MA;05;2022;1
MA;05;2022;1
MA;05;2022;1
MA;05;2022;2
MA;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;2
MG;05;2022;1
MG;05;2022;1
MG;05;2022;2
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MG;05;2022;1
MS;05;2022;2
MS;05;2022;1
MT;05;2022;1
MT;05;2022;1
MT;05;2022;1
PA;05;2022;1
PA;05;2022;1
PB;05;2022;1
PB;05;2022;1
PB;05;2022;1
PE;05;2022;1
PE;05;2022;1
PE;05;2022;1
PE;05;2022;1
PE;05;2022;1
PE;05;2022;1
PE;05;2022;4
PE;05;2022;1
PE;05;2022;1
PI;05;2022;1
PR;05;2022;2
PR;05;2022;1
PR;05;2022;1
PR;05;2022;1
PR;05;2022;1
RJ;05;2022;1
RJ;05;2022;1
RJ;05;2022;1
RO;05;2022;1
RO;05;2022;3
RS;05;2022;1
RS;05;2022;2
RS;05;2022;1
RS;05;2022;1
RS;05;2022;1
RS;05;2022;1
RS;05;2022;1
RS;05;2022;1
RS;05;2022;1
SC;05;2022;1
SC;05;2022;1
SC;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;1
SP;05;2022;2
SP;05;2022;2
TO;05;2022;1
TO;05;2022;1
AC;06;2022;1
AL;06;2022;1
AL;06;2022;1
AM;06;2022;1
AP;06;2022;1
AP;06;2022;1
BA;06;2022;1
BA;06;2022;1
BA;06;2022;1
BA;06;2022;1
BA;06;2022;1
BA;06;2022;1
CE;06;2022;1
DF;06;2022;1
DF;06;2022;1
ES;06;2022;1
ES;06;2022;1
GO;06;2022;1
GO;06;2022;1
GO;06;2022;1
GO;06;2022;1
MA;06;2022;2
MA;06;2022;1
MA;06;2022;2
MA;06;2022;1
MA;06;2022;1
MA;06;2022;1
MA;06;2022;1
MG;06;2022;1
MG;06;2022;3
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MG;06;2022;1
MS;06;2022;1
MS;06;2022;1
MS;06;2022;1
MS;06;2022;1
MS;06;2022;1
MS;06;2022;1
MT;06;2022;1
MT;06;2022;1
MT;06;2022;1
MT;06;2022;1
MT;06;2022;1
PA;06;2022;1
PA;06;2022;1
PA;06;2022;1
PA;06;2022;1
PB;06;2022;1
PB;06;2022;2
PB;06;2022;1
PE;06;2022;1
PE;06;2022;1
PE;06;2022;1
PE;06;2022;1
PE;06;2022;1
PE;06;2022;1
PI;06;2022;1
PI;06;2022;1
PI;06;2022;1
RJ;06;2022;1
RJ;06;2022;1
RJ;06;2022;1
RJ;06;2022;1
RJ;06;2022;1
RJ;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
RS;06;2022;1
SC;06;2022;1
SE;06;2022;1
SE;06;2022;1
SE;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
SP;06;2022;1
TO;06;2022;1
AC;07;2022;1
AL;07;2022;2
AL;07;2022;1
AL;07;2022;2
AP;07;2022;1
BA;07;2022;1
BA;07;2022;1
BA;07;2022;1
BA;07;2022;1
BA;07;2022;2
BA;07;2022;1
CE;07;2022;1
CE;07;2022;1
CE;07;2022;1
CE;07;2022;1
DF;07;2022;1
DF;07;2022;1
ES;07;2022;1
ES;07;2022;1
ES;07;2022;1
GO;07;2022;3
GO;07;2022;1
GO;07;2022;1
GO;07;2022;1
MA;07;2022;1
MA;07;2022;1
MA;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;3
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MG;07;2022;1
MS;07;2022;1
MT;07;2022;1
MT;07;2022;1
MT;07;2022;1
MT;07;2022;1
PA;07;2022;1
PA;07;2022;1
PA;07;2022;2
PA;07;2022;1
PA;07;2022;1
PA;07;2022;1
PA;07;2022;1
PA;07;2022;1
PB;07;2022;1
PE;07;2022;1
PE;07;2022;1
PE;07;2022;1
PE;07;2022;1
PE;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;2
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
PR;07;2022;1
RJ;07;2022;1
RJ;07;2022;1
RJ;07;2022;1
RJ;07;2022;1
RJ;07;2022;1
RJ;07;2022;3
RJ;07;2022;1
RJ;07;2022;1
RN;07;2022;1
RN;07;2022;1
RO;07;2022;1
RO;07;2022;1
RS;07;2022;1
RS;07;2022;1
RS;07;2022;1
RS;07;2022;2
RS;07;2022;1
RS;07;2022;1
RS;07;2022;1
RS;07;2022;1
RS;07;2022;1
SC;07;2022;1
SC;07;2022;1
SC;07;2022;1
SE;07;2022;1
SE;07;2022;1
SP;07;2022;2
SP;07;2022;1
SP;07;2022;3
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;1
SP;07;2022;3
AM;08;2022;2
AP;08;2022;1
AP;08;2022;1
BA;08;2022;1
BA;08;2022;1
BA;08;2022;2
BA;08;2022;1
BA;08;2022;1
BA;08;2022;1
BA;08;2022;2
BA;08;2022;1
BA;08;2022;3
BA;08;2022;1
BA;08;2022;1
BA;08;2022;1
CE;08;2022;2
DF;08;2022;1
DF;08;2022;1
DF;08;2022;1
DF;08;2022;1
ES;08;2022;1
ES;08;2022;1
ES;08;2022;1
ES;08;2022;1
ES;08;2022;1
ES;08;2022;1
GO;08;2022;1
GO;08;2022;1
GO;08;2022;1
GO;08;2022;1
GO;08;2022;1
GO;08;2022;1
MA;08;2022;1
MA;08;2022;1
MA;08;2022;1
MA;08;2022;1
MA;08;2022;1
MG;08;2022;1
MG;08;2022;2
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MG;08;2022;1
MS;08;2022;1
MS;08;2022;1
MT;08;2022;1
MT;08;2022;1
MT;08;2022;1
MT;08;2022;1
PA;08;2022;1
PA;08;2022;1
PA;08;2022;1
PA;08;2022;1
PA;08;2022;2
PB;08;2022;1
PB;08;2022;1
PE;08;2022;1
PE;08;2022;1
PE;08;2022;1
PE;08;2022;1
PE;08;2022;1
PE;08;2022;2
PE;08;2022;3
PI;08;2022;1
PR;08;2022;1
PR;08;2022;1
PR;08;2022;1
PR;08;2022;1
PR;08;2022;1
PR;08;2022;1
RJ;08;2022;1
RJ;08;2022;2
RJ;08;2022;1
RJ;08;2022;1
RJ;08;2022;1
RN;08;2022;1
RO;08;2022;1
RS;08;2022;1
RS;08;2022;1
RS;08;2022;2
RS;08;2022;2
RS;08;2022;1
RS;08;2022;1
SC;08;2022;1
SC;08;2022;1
SC;08;2022;1
SC;08;2022;2
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;1
SP;08;2022;4
SP;08;2022;1
TO;08;2022;1
AC;09;2022;1
AM;09;2022;1
AP;09;2022;1
BA;09;2022;1
BA;09;2022;1
BA;09;2022;1
BA;09;2022;3
CE;09;2022;1
DF;09;2022;1
DF;09;2022;1
ES;09;2022;1
ES;09;2022;1
ES;09;2022;1
ES;09;2022;1
GO;09;2022;1
GO;09;2022;1
GO;09;2022;1
GO;09;2022;1
MA;09;2022;1
MA;09;2022;1
MA;09;2022;1
MA;09;2022;2
MA;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MG;09;2022;1
MS;09;2022;1
MS;09;2022;1
MS;09;2022;1
MT;09;2022;1
MT;09;2022;1
MT;09;2022;1
MT;09;2022;1
MT;09;2022;1
PA;09;2022;1
PE;09;2022;1
PI;09;2022;1
PI;09;2022;1
PI;09;2022;1
PR;09;2022;1
PR;09;2022;2
PR;09;2022;1
PR;09;2022;1
RJ;09;2022;1
RJ;09;2022;1
RJ;09;2022;2
RJ;09;2022;1
RJ;09;2022;3
RJ;09;2022;1
RN;09;2022;1
RN;09;2022;1
RO;09;2022;1
RO;09;2022;1
RR;09;2022;1
RS;09;2022;1
RS;09;2022;1
RS;09;2022;1
RS;09;2022;2
RS;09;2022;1
SC;09;2022;1
SC;09;2022;1
SC;09;2022;1
SE;09;2022;1
SE;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;1
SP;09;2022;4
SP;09;2022;1
TO;09;2022;1
AL;10;2022;1
AL;10;2022;2
AL;10;2022;1
AM;10;2022;2
AM;10;2022;1
AM;10;2022;1
AP;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
BA;10;2022;1
CE;10;2022;1
CE;10;2022;1
DF;10;2022;1
ES;10;2022;1
ES;10;2022;1
GO;10;2022;1
GO;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MA;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MG;10;2022;1
MS;10;2022;1
MS;10;2022;1
MT;10;2022;1
MT;10;2022;1
PA;10;2022;1
PA;10;2022;1
PA;10;2022;1
PE;10;2022;1
PE;10;2022;1
PE;10;2022;1
PE;10;2022;1
PE;10;2022;1
PI;10;2022;1
PI;10;2022;1
PI;10;2022;1
PR;10;2022;2
PR;10;2022;1
PR;10;2022;1
PR;10;2022;1
PR;10;2022;1
PR;10;2022;1
PR;10;2022;1
RJ;10;2022;1
RJ;10;2022;2
RJ;10;2022;2
RJ;10;2022;1
RO;10;2022;1
RO;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
RS;10;2022;1
SC;10;2022;1
SC;10;2022;1
SC;10;2022;1
SC;10;2022;1
SC;10;2022;1
SC;10;2022;1
SE;10;2022;1
SE;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;2
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
SP;10;2022;6
SP;10;2022;1
SP;10;2022;1
SP;10;2022;1
TO;10;2022;1
TO;10;2022;1
AC;11;2022;1
AC;11;2022;1
AL;11;2022;1
AL;11;2022;1
AM;11;2022;2
AM;11;2022;1
BA;11;2022;1
BA;11;2022;2
BA;11;2022;1
BA;11;2022;1
CE;11;2022;1
CE;11;2022;1
GO;11;2022;2
GO;11;2022;1
GO;11;2022;1
GO;11;2022;2
MA;11;2022;1
MA;11;2022;1
MA;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;2
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MG;11;2022;1
MS;11;2022;2
MT;11;2022;1
MT;11;2022;1
MT;11;2022;2
PA;11;2022;1
PA;11;2022;1
PB;11;2022;1
PB;11;2022;1
PE;11;2022;1
PE;11;2022;1
PE;11;2022;1
PI;11;2022;1
PI;11;2022;1
PR;11;2022;1
PR;11;2022;1
PR;11;2022;1
PR;11;2022;1
PR;11;2022;1
PR;11;2022;1
RJ;11;2022;1
RJ;11;2022;1
RJ;11;2022;4
RJ;11;2022;2
RN;11;2022;1
RO;11;2022;1
RO;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;1
RS;11;2022;2
SC;11;2022;1
SC;11;2022;1
SC;11;2022;1
SC;11;2022;1
SC;11;2022;1
SC;11;2022;1
SE;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;1
SP;11;2022;4
SP;11;2022;1
SP;11;2022;3
SP;11;2022;1
TO;11;2022;1
TO;11;2022;1
AL;12;2022;1
AL;12;2022;3
AL;12;2022;1
AL;12;2022;1
AM;12;2022;1
AM;12;2022;1
AP;12;2022;1
BA;12;2022;2
BA;12;2022;1
BA;12;2022;1
BA;12;2022;1
BA;12;2022;1
BA;12;2022;1
BA;12;2022;1
BA;12;2022;4
BA;12;2022;1
CE;12;2022;1
CE;12;2022;1
CE;12;2022;1
DF;12;2022;1
DF;12;2022;1
ES;12;2022;3
ES;12;2022;1
ES;12;2022;1
GO;12;2022;1
MA;12;2022;1
MA;12;2022;1
MA;12;2022;1
MA;12;2022;1
MA;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;1
MG;12;2022;2
MG;12;2022;1
MS;12;2022;2
MS;12;2022;1
MS;12;2022;1
MS;12;2022;1
MT;12;2022;1
MT;12;2022;1
MT;12;2022;1
MT;12;2022;1
MT;12;2022;1
PA;12;2022;1
PA;12;2022;1
PA;12;2022;1
PA;12;2022;1
PB;12;2022;1
PB;12;2022;1
PB;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PE;12;2022;1
PI;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
PR;12;2022;1
RJ;12;2022;1
RJ;12;2022;1
RJ;12;2022;1
RJ;12;2022;1
RJ;12;2022;2
RJ;12;2022;7
RJ;12;2022;1
RN;12;2022;1
RO;12;2022;1
RO;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
RS;12;2022;1
SC;12;2022;1
SC;12;2022;1
SC;12;2022;1
SC;12;2022;1
SC;12;2022;1
SE;12;2022;1
SP;12;2022;1
SP;12;2022;1
SP;12;2022;2
SP;12;2022;3
SP;12;2022;1
SP;12;2022;1
SP;12;2022;1
SP;12;2022;1
SP;12;2022;6
SP;12;2022;2
SP;12;2022;1
AL;01;2023;1
AL;01;2023;1
AL;01;2023;1
AM;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
BA;01;2023;1
CE;01;2023;2
CE;01;2023;1
CE;01;2023;1
CE;01;2023;2
DF;01;2023;3
DF;01;2023;1
DF;01;2023;1
ES;01;2023;1
ES;01;2023;1
ES;01;2023;1
ES;01;2023;1
GO;01;2023;1
GO;01;2023;1
GO;01;2023;1
GO;01;2023;1
GO;01;2023;1
GO;01;2023;1
MA;01;2023;1
MA;01;2023;1
MA;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MG;01;2023;1
MS;01;2023;1
MS;01;2023;1
MT;01;2023;1
MT;01;2023;2
MT;01;2023;1
MT;01;2023;1
PA;01;2023;1
PA;01;2023;1
PB;01;2023;1
PB;01;2023;1
PB;01;2023;1
PB;01;2023;1
PE;01;2023;1
PE;01;2023;1
PE;01;2023;1
PE;01;2023;1
PE;01;2023;1
PI;01;2023;1
PR;01;2023;1
PR;01;2023;1
PR;01;2023;1
PR;01;2023;1
PR;01;2023;1
PR;01;2023;1
PR;01;2023;1
RJ;01;2023;1
RJ;01;2023;1
RJ;01;2023;1
RJ;01;2023;1
RJ;01;2023;1
RJ;01;2023;3
RJ;01;2023;1
RN;01;2023;1
RO;01;2023;1
RS;01;2023;1
RS;01;2023;3
RS;01;2023;1
RS;01;2023;1
RS;01;2023;1
RS;01;2023;1
RS;01;2023;1
SC;01;2023;1
SC;01;2023;1
SC;01;2023;1
SC;01;2023;1
SC;01;2023;1
SC;01;2023;1
SC;01;2023;1
SE;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;2
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;2
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
SP;01;2023;1
AL;02;2023;1
AL;02;2023;1
AM;02;2023;1
BA;02;2023;1
BA;02;2023;1
BA;02;2023;1
BA;02;2023;1
BA;02;2023;1
BA;02;2023;1
CE;02;2023;1
DF;02;2023;1
DF;02;2023;1
ES;02;2023;1
ES;02;2023;1
ES;02;2023;1
GO;02;2023;1
GO;02;2023;1
GO;02;2023;1
GO;02;2023;1
GO;02;2023;1
GO;02;2023;1
GO;02;2023;1
MA;02;2023;1
MA;02;2023;1
MA;02;2023;1
MA;02;2023;1
MA;02;2023;1
MG;02;2023;1
MG;02;2023;2
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MG;02;2023;1
MS;02;2023;1
MS;02;2023;1
MT;02;2023;1
MT;02;2023;1
MT;02;2023;1
PA;02;2023;1
PA;02;2023;1
PA;02;2023;1
PA;02;2023;1
PA;02;2023;1
PA;02;2023;1
PB;02;2023;1
PE;02;2023;1
PE;02;2023;1
PE;02;2023;1
PE;02;2023;1
PE;02;2023;1
PI;02;2023;1
PI;02;2023;1
PI;02;2023;1
PI;02;2023;1
PR;02;2023;1
PR;02;2023;1
PR;02;2023;1
PR;02;2023;1
PR;02;2023;1
PR;02;2023;1
RJ;02;2023;1
RJ;02;2023;5
RJ;02;2023;1
RN;02;2023;1
RN;02;2023;2
RN;02;2023;1
RN;02;2023;1
RO;02;2023;1
RO;02;2023;2
RS;02;2023;1
RS;02;2023;1
RS;02;2023;1
RS;02;2023;1
RS;02;2023;1
RS;02;2023;1
SC;02;2023;1
SC;02;2023;1
SC;02;2023;1
SC;02;2023;1
SC;02;2023;1
SE;02;2023;1
SP;02;2023;1
SP;02;2023;2
SP;02;2023;3
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;1
SP;02;2023;4
SP;02;2023;1
AL;03;2023;1
AL;03;2023;1
AL;03;2023;1
AM;03;2023;1
BA;03;2023;1
BA;03;2023;1
BA;03;2023;1
BA;03;2023;1
BA;03;2023;2
BA;03;2023;1
CE;03;2023;1
CE;03;2023;1
CE;03;2023;1
CE;03;2023;1
DF;03;2023;1
DF;03;2023;1
DF;03;2023;1
ES;03;2023;1
ES;03;2023;1
ES;03;2023;1
MA;03;2023;1
MG;03;2023;1
MG;03;2023;4
MG;03;2023;1
MG;03;2023;1
MG;03;2023;1
MG;03;2023;1
MG;03;2023;1
MG;03;2023;1
MG;03;2023;1
MS;03;2023;1
MS;03;2023;1
MT;03;2023;1
MT;03;2023;1
MT;03;2023;1
PA;03;2023;1
PA;03;2023;1
PA;03;2023;1
PA;03;2023;1
PA;03;2023;1
PE;03;2023;1
PE;03;2023;1
PE;03;2023;1
PE;03;2023;1
PE;03;2023;1
PE;03;2023;1
PE;03;2023;2
PE;03;2023;1
PE;03;2023;1
PI;03;2023;1
PR;03;2023;2
PR;03;2023;1
PR;03;2023;1
RJ;03;2023;1
RJ;03;2023;1
RJ;03;2023;1
RJ;03;2023;1
RJ;03;2023;3
RJ;03;2023;1
RJ;03;2023;1
RJ;03;2023;1
RO;03;2023;1
RS;03;2023;1
RS;03;2023;1
RS;03;2023;1
RS;03;2023;2
RS;03;2023;1
RS;03;2023;1
RS;03;2023;1
RS;03;2023;1
SC;03;2023;1
SC;03;2023;1
SC;03;2023;1
SC;03;2023;1
SC;03;2023;1
SC;03;2023;1
SC;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;1
SP;03;2023;2
SP;03;2023;1
SP;03;2023;2
SP;03;2023;1
SP;03;2023;1
TO;03;2023;1
AC;04;2023;1
AC;04;2023;2
AL;04;2023;1
AM;04;2023;1
AM;04;2023;1
BA;04;2023;1
BA;04;2023;1
BA;04;2023;1
BA;04;2023;1
BA;04;2023;1
BA;04;2023;2
BA;04;2023;1
BA;04;2023;1
BA;04;2023;1
BA;04;2023;1
CE;04;2023;1
CE;04;2023;1
CE;04;2023;1
CE;04;2023;1
CE;04;2023;1
DF;04;2023;1
DF;04;2023;1
DF;04;2023;1
ES;04;2023;1
ES;04;2023;1
GO;04;2023;1
GO;04;2023;1
GO;04;2023;1
MA;04;2023;1
MA;04;2023;1
MA;04;2023;1
MA;04;2023;1
MG;04;2023;1
MG;04;2023;1
MG;04;2023;1
MG;04;2023;2
MG;04;2023;1
MG;04;2023;1
MG;04;2023;1
MG;04;2023;2
MG;04;2023;1
MG;04;2023;1
MS;04;2023;1
MS;04;2023;1
MT;04;2023;1
MT;04;2023;1
PA;04;2023;1
PA;04;2023;1
PA;04;2023;1
PA;04;2023;1
PA;04;2023;1
PB;04;2023;1
PB;04;2023;1
PB;04;2023;2
PB;04;2023;1
PB;04;2023;1
PE;04;2023;1
PE;04;2023;1
PI;04;2023;1
PI;04;2023;1
PI;04;2023;1
PI;04;2023;1
PI;04;2023;2
PR;04;2023;1
PR;04;2023;2
PR;04;2023;1
PR;04;2023;1
RJ;04;2023;1
RJ;04;2023;2
RJ;04;2023;3
RJ;04;2023;1
RJ;04;2023;1
RN;04;2023;1
RN;04;2023;1
RO;04;2023;1
RR;04;2023;1
RR;04;2023;1
RS;04;2023;1
RS;04;2023;1
RS;04;2023;1
RS;04;2023;1
RS;04;2023;1
RS;04;2023;1
SC;04;2023;1
SC;04;2023;1
SC;04;2023;1
SE;04;2023;1
SP;04;2023;1
SP;04;2023;1
SP;04;2023;2
SP;04;2023;1
SP;04;2023;1
SP;04;2023;1
SP;04;2023;1
SP;04;2023;1
SP;04;2023;1
SP;04;2023;7
SP;04;2023;1
TO;04;2023;1
AC;05;2023;1
AL;05;2023;1
AL;05;2023;1
AM;05;2023;1
AM;05;2023;2
